geo,geo_label,time,year,nace_r2,nace_r2_label,is_total_sector,ai_adoption_pct,sector_rank_within_geo
AT,Austria,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,83.85,1.0
AT,Austria,2025,2025,ICT,Information and Communication Technology - total,False,80.0,2.0
AT,Austria,2025,2025,J,Information and communication,False,79.93,3.0
AT,Austria,2025,2025,M,"Professional, scientific and technical activities",False,52.8,4.0
AT,Austria,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,50.63,5.0
AT,Austria,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,46.14,6.0
AT,Austria,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,45.87,7.0
AT,Austria,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,42.22,8.0
AT,Austria,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,38.17,9.0
AT,Austria,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,34.86,10.0
AT,Austria,2025,2025,I55,Accommodation,False,34.11,11.0
AT,Austria,2025,2025,G45-S951_X_K,"Services, without financial sector",False,32.62,12.0
AT,Austria,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,32.59,13.0
AT,Austria,2025,2025,C,Manufacturing,False,32.54,14.0
AT,Austria,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,31.62,15.0
AT,Austria,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,29.95,16.0
AT,Austria,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,29.62,17.0
AT,Austria,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,27.16,18.0
AT,Austria,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,26.46,19.0
AT,Austria,2025,2025,N,Administrative and support service activities,False,25.72,20.0
AT,Austria,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,24.49,21.0
AT,Austria,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,24.1,22.0
AT,Austria,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,23.77,23.0
AT,Austria,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,23.77,24.0
AT,Austria,2025,2025,I,Accommodation and food service activities,False,23.72,25.0
AT,Austria,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,22.65,26.0
AT,Austria,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,20.86,27.0
AT,Austria,2025,2025,H,Transportation and storage,False,19.37,28.0
AT,Austria,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,16.2,29.0
AT,Austria,2025,2025,F,Construction,False,14.89,30.0
BE,Belgium,2025,2025,C19,Manufacture of coke and refined petroleum products,False,100.0,1.0
BE,Belgium,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,90.48,2.0
BE,Belgium,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,90.48,3.0
BE,Belgium,2025,2025,ICT,Information and Communication Technology - total,False,80.16,4.0
BE,Belgium,2025,2025,C27,Manufacture of electrical equipment,False,79.21,5.0
BE,Belgium,2025,2025,J,Information and communication,False,78.15,6.0
BE,Belgium,2025,2025,S951,Repair of computers and communication equipment,False,60.0,7.0
BE,Belgium,2025,2025,M,"Professional, scientific and technical activities",False,57.11,8.0
BE,Belgium,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,48.47,9.0
BE,Belgium,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,41.11,10.0
BE,Belgium,2025,2025,C,Manufacturing,False,39.8,11.0
BE,Belgium,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,38.85,12.0
BE,Belgium,2025,2025,G45-S951_X_K,"Services, without financial sector",False,35.83,13.0
BE,Belgium,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,34.54,14.0
BE,Belgium,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,32.84,15.0
BE,Belgium,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,31.59,16.0
BE,Belgium,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,29.26,17.0
BE,Belgium,2025,2025,N,Administrative and support service activities,False,28.95,18.0
BE,Belgium,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,24.49,19.0
BE,Belgium,2025,2025,H,Transportation and storage,False,22.36,20.0
BE,Belgium,2025,2025,F,Construction,False,20.25,21.0
BE,Belgium,2025,2025,I,Accommodation and food service activities,False,18.45,22.0
BG,Bulgaria,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,44.67,1.0
BG,Bulgaria,2025,2025,J,Information and communication,False,42.01,2.0
BG,Bulgaria,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,41.79,3.0
BG,Bulgaria,2025,2025,ICT,Information and Communication Technology - total,False,37.58,4.0
BG,Bulgaria,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,27.26,5.0
BG,Bulgaria,2025,2025,M,"Professional, scientific and technical activities",False,26.38,6.0
BG,Bulgaria,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,26.12,7.0
BG,Bulgaria,2025,2025,M72,Scientific research and development,False,22.71,8.0
BG,Bulgaria,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,22.01,9.0
BG,Bulgaria,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,18.36,10.0
BG,Bulgaria,2025,2025,C20,Manufacture of chemicals and chemical products,False,12.9,11.0
BG,Bulgaria,2025,2025,G45-S951_X_K,"Services, without financial sector",False,10.99,12.0
BG,Bulgaria,2025,2025,L,Real estate activities,False,10.58,13.0
BG,Bulgaria,2025,2025,L68,Real estate activities,False,10.58,14.0
BG,Bulgaria,2025,2025,C27,Manufacture of electrical equipment,False,10.4,15.0
BG,Bulgaria,2025,2025,J61,Telecommunications,False,9.24,16.0
BG,Bulgaria,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,8.88,17.0
BG,Bulgaria,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,8.87,18.0
BG,Bulgaria,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,8.55,19.0
BG,Bulgaria,2025,2025,I55,Accommodation,False,7.83,20.0
BG,Bulgaria,2025,2025,N,Administrative and support service activities,False,7.83,21.0
BG,Bulgaria,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,7.75,22.0
BG,Bulgaria,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,7.26,23.0
BG,Bulgaria,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,6.76,24.0
BG,Bulgaria,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,6.08,25.0
BG,Bulgaria,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,6.0,26.0
BG,Bulgaria,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,5.94,27.0
BG,Bulgaria,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,5.86,28.0
BG,Bulgaria,2025,2025,H,Transportation and storage,False,5.71,29.0
BG,Bulgaria,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,5.61,30.0
BG,Bulgaria,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,5.61,31.0
BG,Bulgaria,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,5.55,32.0
BG,Bulgaria,2025,2025,C,Manufacturing,False,5.25,33.0
BG,Bulgaria,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,5.13,34.0
BG,Bulgaria,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,4.72,35.0
BG,Bulgaria,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,4.54,36.0
BG,Bulgaria,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,4.53,37.0
BG,Bulgaria,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,4.41,38.0
BG,Bulgaria,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,4.25,39.0
BG,Bulgaria,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,4.17,40.0
BG,Bulgaria,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,4.01,41.0
BG,Bulgaria,2025,2025,I,Accommodation and food service activities,False,3.95,42.0
BG,Bulgaria,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,3.12,43.0
BG,Bulgaria,2025,2025,F,Construction,False,2.99,44.0
CY,Cyprus,2025,2025,M72,Scientific research and development,False,59.56,1.0
CY,Cyprus,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,51.41,2.0
CY,Cyprus,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,51.24,3.0
CY,Cyprus,2025,2025,ICT,Information and Communication Technology - total,False,48.77,4.0
CY,Cyprus,2025,2025,J,Information and communication,False,46.61,5.0
CY,Cyprus,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,39.64,6.0
CY,Cyprus,2025,2025,S951,Repair of computers and communication equipment,False,33.33,7.0
CY,Cyprus,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,23.37,8.0
CY,Cyprus,2025,2025,J61,Telecommunications,False,20.39,9.0
CY,Cyprus,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,18.44,10.0
CY,Cyprus,2025,2025,M,"Professional, scientific and technical activities",False,14.14,11.0
CY,Cyprus,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,13.67,12.0
CY,Cyprus,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,12.6,13.0
CY,Cyprus,2025,2025,I55,Accommodation,False,12.46,14.0
CY,Cyprus,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,11.71,15.0
CY,Cyprus,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,11.65,16.0
CY,Cyprus,2025,2025,G45-S951_X_K,"Services, without financial sector",False,11.11,17.0
CY,Cyprus,2025,2025,N,Administrative and support service activities,False,10.95,18.0
CY,Cyprus,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,10.68,19.0
CY,Cyprus,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,9.8,20.0
CY,Cyprus,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,9.27,21.0
CY,Cyprus,2025,2025,L,Real estate activities,False,8.95,22.0
CY,Cyprus,2025,2025,L68,Real estate activities,False,8.95,23.0
CY,Cyprus,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,8.51,24.0
CY,Cyprus,2025,2025,H,Transportation and storage,False,5.52,25.0
CY,Cyprus,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,5.23,26.0
CY,Cyprus,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,4.82,27.0
CY,Cyprus,2025,2025,I,Accommodation and food service activities,False,4.56,28.0
CY,Cyprus,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,4.38,29.0
CY,Cyprus,2025,2025,F,Construction,False,4.31,30.0
CY,Cyprus,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,4.27,31.0
CY,Cyprus,2025,2025,C,Manufacturing,False,4.26,32.0
CY,Cyprus,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,4.23,33.0
CY,Cyprus,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,3.94,34.0
CY,Cyprus,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,3.92,35.0
CY,Cyprus,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,3.87,36.0
CY,Cyprus,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,3.61,37.0
CY,Cyprus,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,3.25,38.0
CY,Cyprus,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,2.95,39.0
CY,Cyprus,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,2.07,40.0
CY,Cyprus,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,2.04,41.0
CY,Cyprus,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,1.62,42.0
CY,Cyprus,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,1.35,43.0
CY,Cyprus,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,0.0,44.0
CY,Cyprus,2025,2025,C20,Manufacture of chemicals and chemical products,False,0.0,45.0
CY,Cyprus,2025,2025,C27,Manufacture of electrical equipment,False,0.0,46.0
CZ,Czechia,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,64.08,1.0
CZ,Czechia,2025,2025,J,Information and communication,False,60.49,2.0
CZ,Czechia,2025,2025,ICT,Information and Communication Technology - total,False,54.98,3.0
CZ,Czechia,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,53.08,4.0
CZ,Czechia,2025,2025,M72,Scientific research and development,False,44.48,5.0
CZ,Czechia,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,40.11,6.0
CZ,Czechia,2025,2025,J61,Telecommunications,False,37.82,7.0
CZ,Czechia,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,34.62,8.0
CZ,Czechia,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,33.77,9.0
CZ,Czechia,2025,2025,M,"Professional, scientific and technical activities",False,33.31,10.0
CZ,Czechia,2025,2025,S951,Repair of computers and communication equipment,False,32.83,11.0
CZ,Czechia,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,32.09,12.0
CZ,Czechia,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,29.97,13.0
CZ,Czechia,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,29.29,14.0
CZ,Czechia,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,28.21,15.0
CZ,Czechia,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,24.16,16.0
CZ,Czechia,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,21.98,17.0
CZ,Czechia,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,21.65,18.0
CZ,Czechia,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,21.62,19.0
CZ,Czechia,2025,2025,C27,Manufacture of electrical equipment,False,21.55,20.0
CZ,Czechia,2025,2025,G45-S951_X_K,"Services, without financial sector",False,20.36,21.0
CZ,Czechia,2025,2025,C20,Manufacture of chemicals and chemical products,False,20.33,22.0
CZ,Czechia,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,19.59,23.0
CZ,Czechia,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,19.17,24.0
CZ,Czechia,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,18.89,25.0
CZ,Czechia,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,17.93,26.0
CZ,Czechia,2025,2025,I55,Accommodation,False,17.82,27.0
CZ,Czechia,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,17.6,28.0
CZ,Czechia,2025,2025,C,Manufacturing,False,16.73,29.0
CZ,Czechia,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,16.41,30.0
CZ,Czechia,2025,2025,L,Real estate activities,False,15.86,31.0
CZ,Czechia,2025,2025,L68,Real estate activities,False,15.86,32.0
CZ,Czechia,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,15.02,33.0
CZ,Czechia,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,14.36,34.0
CZ,Czechia,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,13.89,35.0
CZ,Czechia,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,13.12,36.0
CZ,Czechia,2025,2025,N,Administrative and support service activities,False,13.01,37.0
CZ,Czechia,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,12.97,38.0
CZ,Czechia,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,12.97,39.0
CZ,Czechia,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,12.41,40.0
CZ,Czechia,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,12.2,41.0
CZ,Czechia,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,12.16,42.0
CZ,Czechia,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,12.02,43.0
CZ,Czechia,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,11.79,44.0
CZ,Czechia,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,11.56,45.0
CZ,Czechia,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,10.78,46.0
CZ,Czechia,2025,2025,I,Accommodation and food service activities,False,10.14,47.0
CZ,Czechia,2025,2025,F,Construction,False,7.84,48.0
CZ,Czechia,2025,2025,H,Transportation and storage,False,6.06,49.0
DE,Germany,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,78.22,1.0
DE,Germany,2025,2025,J,Information and communication,False,75.38,2.0
DE,Germany,2025,2025,ICT,Information and Communication Technology - total,False,71.25,3.0
DE,Germany,2025,2025,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",False,67.34,4.0
DE,Germany,2025,2025,M72,Scientific research and development,False,59.14,5.0
DE,Germany,2025,2025,M73-M75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",False,57.24,6.0
DE,Germany,2025,2025,M,"Professional, scientific and technical activities",False,48.3,7.0
DE,Germany,2025,2025,J61,Telecommunications,False,47.59,8.0
DE,Germany,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,46.11,9.0
DE,Germany,2025,2025,C19,Manufacture of coke and refined petroleum products,False,45.65,10.0
DE,Germany,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,45.6,11.0
DE,Germany,2025,2025,C26,"Manufacture of computer, electronic and optical products",False,42.49,12.0
DE,Germany,2025,2025,D,"Electricity, gas, steam and air conditioning supply",False,37.38,13.0
DE,Germany,2025,2025,D35,"Electricity, gas, steam and air conditioning supply",False,37.38,14.0
DE,Germany,2025,2025,C20,Manufacture of chemicals and chemical products,False,34.14,15.0
DE,Germany,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,32.36,16.0
DE,Germany,2025,2025,N79,"Travel agency, tour operator and other reservation service and related activities",False,32.32,17.0
DE,Germany,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,31.28,18.0
DE,Germany,2025,2025,C29_C30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",False,30.92,19.0
DE,Germany,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,30.77,20.0
DE,Germany,2025,2025,C27,Manufacture of electrical equipment,False,29.37,21.0
DE,Germany,2025,2025,G45-S951_X_K,"Services, without financial sector",False,29.13,22.0
DE,Germany,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,29.09,23.0
DE,Germany,2025,2025,L,Real estate activities,False,29.06,24.0
DE,Germany,2025,2025,L68,Real estate activities,False,29.06,25.0
DE,Germany,2025,2025,C16-C18,"Manufacture of wood, paper, printing and reproduction",False,27.38,26.0
DE,Germany,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,25.97,27.0
DE,Germany,2025,2025,C19-C23,"Manufacture of coke, refined petroleum, chemical and basic pharmaceutical products, rubber and plastics, other non-metallic mineral products",False,25.84,28.0
DE,Germany,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,25.46,29.0
DE,Germany,2025,2025,C,Manufacturing,False,24.38,30.0
DE,Germany,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,24.28,31.0
DE,Germany,2025,2025,I55,Accommodation,False,23.7,32.0
DE,Germany,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,23.42,33.0
DE,Germany,2025,2025,D_E,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",False,22.97,34.0
DE,Germany,2025,2025,C31-C33,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",False,22.94,35.0
DE,Germany,2025,2025,C13-C15,"Manufacture of textiles, wearing apparel, leather and related products",False,22.6,36.0
DE,Germany,2025,2025,N,Administrative and support service activities,False,22.08,37.0
DE,Germany,2025,2025,C22_C23,Manufacture of rubber and plastic products and other non-metallic mineral products,False,22.05,38.0
DE,Germany,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,21.71,39.0
DE,Germany,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,21.54,40.0
DE,Germany,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,19.98,41.0
DE,Germany,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,19.27,42.0
DE,Germany,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,18.28,43.0
DE,Germany,2025,2025,E,"Water supply; sewerage, waste management and remediation activities",False,16.88,44.0
DE,Germany,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,15.1,45.0
DE,Germany,2025,2025,I,Accommodation and food service activities,False,14.63,46.0
DE,Germany,2025,2025,F,Construction,False,14.28,47.0
DE,Germany,2025,2025,H,Transportation and storage,False,12.22,48.0
DK,Denmark,2025,2025,J62_J63,"Computer programming, consultancy, and information service activities",False,81.26,1.0
DK,Denmark,2025,2025,J,Information and communication,False,79.08,2.0
DK,Denmark,2025,2025,ICT,Information and Communication Technology - total,False,77.76,3.0
DK,Denmark,2025,2025,M,"Professional, scientific and technical activities",False,63.71,4.0
DK,Denmark,2025,2025,L_M,"Real estate activities; professional, scientific and technical activities",False,62.58,5.0
DK,Denmark,2025,2025,M69-M71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,False,60.7,6.0
DK,Denmark,2025,2025,G46,"Wholesale trade, except of motor vehicles and motorcycles",False,54.9,7.0
DK,Denmark,2025,2025,G45-S951_X_K,"Services, without financial sector",False,46.83,8.0
DK,Denmark,2025,2025,C27_C28,"Manufacture of electrical equipment, machinery and equipment n.e.c.",False,46.14,9.0
DK,Denmark,2025,2025,C28,Manufacture of machinery and equipment n.e.c.,False,44.85,10.0
DK,Denmark,2025,2025,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,False,44.8,11.0
DK,Denmark,2025,2025,S951,Repair of computers and communication equipment,False,44.04,12.0
DK,Denmark,2025,2025,C26-C33,"Manufacture of computers, electric and optical products, electrical equipment, machinery and equipment n.e.c, motor vehicles, other transport equipment, furniture, other manufacturing, repair and installation of machinery and equipment",False,43.32,13.0
DK,Denmark,2025,2025,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",True,42.03,14.0
DK,Denmark,2025,2025,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False,41.18,15.0
DK,Denmark,2025,2025,C-E,"Manufacturing, electricity, gas, steam and air conditioning; water supply, sewerage, waste management and remediation activities",False,39.4,16.0
DK,Denmark,2025,2025,C,Manufacturing,False,38.55,17.0
DK,Denmark,2025,2025,C24_C25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",False,35.24,18.0
DK,Denmark,2025,2025,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,False,33.55,19.0
DK,Denmark,2025,2025,N,Administrative and support service activities,False,33.06,20.0
DK,Denmark,2025,2025,C-F,"Manufacturing, electricity, gas, steam and air conditioning supply; water supply and construction",False,32.14,21.0
DK,Denmark,2025,2025,G47,"Retail trade, except of motor vehicles and motorcycles",False,32.14,22.0
DK,Denmark,2025,2025,N77-N82_X_N79,"Activities for rental and leasing, employment, security and investigation, services to buildings and landscape, office administrative, office support and other business support",False,30.08,23.0
DK,Denmark,2025,2025,C10-C18,"Manufacture of products based on: food, beverages, tobacco, textile, leather, wood, pulp and paper; publishing and printing",False,29.4,24.0
DK,Denmark,2025,2025,H,Transportation and storage,False,26.9,25.0
DK,Denmark,2025,2025,C10-C12,Manufacture of food products; beverages and tobacco products,False,26.48,26.0
DK,Denmark,2025,2025,I,Accommodation and food service activities,False,25.2,27.0
DK,Denmark,2025,2025,F,Construction,False,23.93,28.0
EE,Estonia,2025,2025,M72,Scientific research and development,False,73.61,1.0
